unique_identifier,usage,log_usage,status
635b8b2c85306f50bf7568317a257a90,3170.00,3.5010592622,ACTIVE
635b8b2c85306f50bf7568317a257a90,5333.00,3.7269715837,FINALLED
f1c49c968e531dd5f93c77a6d7cfa9d1,17977.00,4.2547172184,ACTIVE
cf8d118ea1338aa921ec9f5170945e44,8354.00,3.9218944709,ACTIVE
b5e8509ac01550d568099a5ae61bca86,334000.0,5.5237464668,FINALLED
2aba6c34ec9be128a7d277b6d7d023f7,27020.00,4.4316853447,ACTIVE
56152a9cdc3a15ca6ded8d859cd8e3d7,23936.00,4.3790515762,ACTIVE
082505454261db29f1e28d8a287a7c5a,5678.00,3.7541953882,FINALLED
53fdafb2b5f16349353d8be79bd6e3ed,9507.00,3.9780434939,FINALLED
08920d3e7d266d36335c79f7bf93d4c6,7636.50,3.8828943561,ACTIVE
c72822c730ed5e32e44689b556c5d2f4,1680.00,3.2253092817,ACTIVE
c72822c730ed5e32e44689b556c5d2f4,35067.00,4.5448986134,ACTIVE
92175d4ca36cd8ad453a24a5f12a5686,61260.00,4.7871769925,ACTIVE
e8763d7abd20c1a91e442b3de58ad7fe,19960.00,4.300160537,FINALLED
afbc67485361589e523b7f97a264e2a8,52020.00,4.7161703479,ACTIVE
edda10ff452f0c01864f67cc807f8645,4764.00,3.6779717528,ACTIVE
e9bcb69ae99b00b6e5ef1df216886fd7,6620.00,3.8208579894,ACTIVE
81a5e65a539b01200fd35101930c5cad,16750.00,4.2240148114,ACTIVE
7798668739d8c984f334ed5b6ed5ebd6,8875.00,3.9481683617,ACTIVE
f2c830cd30b9b20936b6c0481f15fac7,5256.00,3.7206553566,ACTIVE
b920d8feb9d5d42789a4a657f6c969b2,8214.00,3.9145546985,ACTIVE
f2c830cd30b9b20936b6c0481f15fac7,23646.00,4.3737576852,ACTIVE
9f2d4dbec8459b64c3eec18efe43ebc1,7746.00,3.8890774927,ACTIVE
0af64d626f19e576c0c80abd24d299ec,17018.50,4.230921279,ACTIVE
be8c53e97c33cb7d8e663d193b6624ca,114800.0,5.0599418881,ACTIVE
659298607e1492431a6ffad8a125c91a,62200.00,4.7937903847,ACTIVE
1affb7142ce11d2ce4b832342de03f7c,26554.00,4.4241299509,FINALLED
3bc3d58bc8a49a1153558ab5d1fdf76c,55018.00,4.740504799,ACTIVE
dc98d69fdb33b4d660839c857bf1f113,24458.00,4.3884209407,FINALLED
fa97814075571232f1c052998cf69114,290.00,2.4623979979,FINALLED
dfd13e399907ab05aa731d318b38e78c,207767.0,5.3175765689,FINALLED
ab1279a153785fee7ba69d5cedabef16,48180.00,4.6828667957,FINALLED
9e509ede1d4e8f3fb5d297fcfd31b9a9,93540.00,4.9709973656,ACTIVE
dcb1c6077306922bc7d5ed1561f14b74,35708.00,4.5527655261,ACTIVE
ae8e6424f0230a0c2486f8f333690b69,26098.00,4.4166072268,ACTIVE
c20dc45621639f05e0e2001e9b7a5493,27010.00,4.4315245842,ACTIVE
868ea2deb5d6939b750198cba2a7b0ba,135600.0,5.1322596895,ACTIVE
2c77014ae0f04aead86c65a45d3ccfc5,262920.0,5.4198236236,FINALLED
c6bb160f7a37d8854bee159dd7a803e6,51640.00,4.7129862336,FINALLED
7879f63872447f474e8e816085445aa2,631680.0,5.8004971267,FINALLED
861faeb0b5d7916b8fbfc111ab6e8adb,15932.00,4.2022702977,FINALLED
2a12ba819444e8e135ccb744cfc499dd,12966.00,4.1128060173,FINALLED
43abc41cb67804e0e3b14fd5758cb595,10082.20,4.0035553083,FINALLED
09e480030234c1d8fdde7001354e5ad3,110600.0,5.043755127,FINALLED
0811a7ca02b2fad34c73233eeedab0e6,4520.00,3.6551384348,FINALLED
25fb0e0a2edc4f47704c2890213ecccf,5294.00,3.723783937,FINALLED
dc6327971725e05b2497e7cfa1be49b9,64135.00,4.8070950991,ACTIVE
80a3d14a53c65d89d61c6fb5c14bf23e,17960.00,4.2543063323,ACTIVE
0b8d71e68ebfa17f8a4b6071621c4e9c,14701.00,4.1673468776,FINALLED
e8126008d40ce8b3018cb58110c062bc,51452.80,4.7114090135,ACTIVE
c35cf38731d6e688a4bbee0155f9c4ab,1249.00,3.0965624384,ACTIVE
c5b4bf459b1a361d94c06928bfac02d2,18751.40,4.2730336982,ACTIVE
f9a094c84f2ae72de38e816645b652dd,2750.80,3.4394590157,ACTIVE
096539cc87b3724cb307adb28b00edef,10274.00,4.0117395614,ACTIVE
0030cf1a002524271d0b82280721525b,4803.80,3.6815849178,FINALLED
48289c799cd03844bd143a3be8999d33,5142.00,3.7111320723,ACTIVE
7fc5de899bd7d1b795276c364a9f3684,3990.00,3.6009728957,FINALLED
ded348e4acb4e090d2e51b10509b607f,37632.80,4.5755665324,FINALLED
63c831db7684b662270dd4f884ff74c6,11977.00,4.0783480496,ACTIVE
91854bff9296353f99ed2a7086537219,56276.00,4.750323221,ACTIVE
fc55549c484450012abfa9efc734b7d8,4232.00,3.626545659,FINALLED
21442558c2aa372a1573ca46fd5adc15,88285.00,4.9458869214,FINALLED
2c05c23c4a1081656191e55256bacee6,17841.00,4.2514191932,FINALLED
6374d4a5c4c2155e5095ce424a9dfd70,15701.00,4.1959273136,ACTIVE
6bc3dff34388792f0bc07e885c8d032f,14588.00,4.1639957546,ACTIVE
aac4da62954da5a38931ca7cb506ab61,11186.00,4.048674815,FINALLED
46b019cd5bde7ea145b26766ee452dc9,4122.00,3.6151079874,ACTIVE
6115ef0942fedfbc88382d2f608a2b7b,9258.00,3.9665171764,ACTIVE
f1987e7669bf85b8fb7647408d92187b,567366.0,5.7538633067,ACTIVE
b1623c96f71d08c877cdee758a924224,5549.00,3.7442147248,FINALLED
9645f9dbd2109b71273f06917aef4779,18333.00,4.2632335384,FINALLED
8391eedfde78b6358341f82a1fff8fb7,23969.00,4.3796499154,ACTIVE
c24f597250b4d6adc87bbdd2e8182c73,12300.00,4.0899051114,FINALLED
a59d3e1101765fefbd1737f924861b72,110645.0,5.0439317931,ACTIVE
a59d3e1101765fefbd1737f924861b72,38840.00,4.5892792212,ACTIVE
2b0e2176bd0cfbc77fe0d87f8127f6bd,82216.00,4.9149563435,ACTIVE
9e5c6725dddd05af3ad79950d87cca6c,26982.00,4.431074138,ACTIVE
f54b0122dffa546877ab474424c31c06,34237.00,4.5344957028,ACTIVE
ff37df26357033b1088bdd33b6263011,3152.00,3.4985862088,FINALLED
9e5c6725dddd05af3ad79950d87cca6c,14836.00,4.1713168247,ACTIVE
64f1977a73ba4f0a15a34c78c3978d51,262656.0,5.4193873261,FINALLED
757fc057f491d9e268ef5826eee3b646,33593.00,4.5262487899,ACTIVE
3d205990daa2f2999b9bc3038ac0d619,56845.00,4.7546922708,ACTIVE
e954584ca90a88d9d7aca231ad834590,70941.00,4.8508973061,FINALLED
32a7c29cf823923056c27688bb05bf2a,98437.00,4.9931583695,ACTIVE
889c706be3c36bb46499cf0d19c0d416,46800.00,4.6702458531,FINALLED
e6c384ecedf78c3d0593e2cd5af4ad32,9319.00,3.9693693117,FINALLED
c5b43e5c1919433f2de90d7dbbd86d25,102900.0,5.0124153748,ACTIVE
c50c275641b9d56a826ec1c46205deae,5041.00,3.7025166974,FINALLED
4d898c6cdaeff7978fbeb2666ff294c4,35589.00,4.5513157851,ACTIVE
4d898c6cdaeff7978fbeb2666ff294c4,210495.0,5.3232417843,ACTIVE
872bd8a75e1e0b977aac1a12b81b2f0d,29250.00,4.4661258704,FINALLED
7cecd2c247dc446a6d5889dd3bf3efe5,34201.00,4.5340388045,FINALLED
56bfa2e979c67466128fa6faac611b99,72020.00,4.857453117,FINALLED
948f3794321ce4b997213b7bb181bf39,13345.00,4.1253185781,ACTIVE
105f886a3373d7ed101c8d416a7f7116,33217.00,4.5213604065,ACTIVE
1835533b58004b66981e2dc0a1e830ca,33209.00,4.5212557982,ACTIVE
50eeaadb7b9afa60bdb3f0d9c8b9142b,106352.0,5.0267456614,ACTIVE
a2919d5f0f2005bf6d1534ca1b84105c,14235.00,4.1533574715,FINALLED
484f6c52c7e5b8f60181c0db3f65dce1,39116.00,4.5923544375,ACTIVE
4a1c8c7704d848841019cbd588790a86,7729.00,3.8881233073,ACTIVE
4c0678f83c62df8552f785763223b621,182900.0,5.2622137055,FINALLED
46035dad7b36c88865d92a2fa9bab0ce,81065.00,4.908833387,FINALLED
46035dad7b36c88865d92a2fa9bab0ce,6796.00,3.8322533702,FINALLED
63011bc9c14ccb6feca10e91edb51875,159420.0,5.2025428048,FINALLED
14a120241bf7cb76d5736da7da2b6f3f,15164.00,4.1808137758,ACTIVE
7bb5d12fb056b23cf152028a89e0df60,18680.00,4.2713768719,FINALLED
d86c53704bc0ffacd03f28f0dde67d60,30431.00,4.483316224,ACTIVE
1e14e66498365c894302ad68ff5a03d0,773400.0,5.8884041677,FINALLED
1e14e66498365c894302ad68ff5a03d0,19517.00,4.2904130621,FINALLED
a72a7b2d68f208eff4dec1c1565aa408,52220.00,4.7178368675,ACTIVE
4468f2cf5b13ec46dec0390d3023c320,3566.00,3.5521813388,ACTIVE
2738a09175e3f464ca6e7fc8d3f753ad,19709.00,4.2946645895,FINALLED
924bc0631a8643fa1b750527572e1176,89160.00,4.9501700598,ACTIVE
1909a6fe742f89830da119fe867b561a,13828.00,4.1407593709,FINALLED
1555a977f92d87b4214f72d8f443f4bb,12771.00,4.1062249049,FINALLED
7946c3720dd6938551457cb75ab5ec35,36217.00,4.5589124731,FINALLED
5d1a03022c2d744bf6ef828d1d63f662,37216.00,4.570729693,ACTIVE
b2b3236b89a8b6bb54f69dfc94f1b079,36240.00,4.559188189,ACTIVE
e637a27bca31a6679bf75bc6b76438af,12936.00,4.1118000069,FINALLED
1fff08d084eedcff94b5ccc047aad32e,28359.50,4.4526985696,FINALLED
481498861978672ad05d3b27654eacfc,95679.00,4.9808166276,ACTIVE
27727ad007fa051b0ec7a9fe5a851515,35480.00,4.5499836112,FINALLED
e2b44b6a57a705e030130c7bb1c83f7c,6150.00,3.7888751158,FINALLED
8053fd3da7904abde1221a10ccae3605,9280.00,3.9675479762,ACTIVE
4c0b1debab1391781b8b308eba55f16f,2404.00,3.3809344633,FINALLED
f9ef550b6f1befc9f1607b69e13c18d5,41005.00,4.6128368162,FINALLED
c607c878a4c3f33092ea84d34e35948a,14154.00,4.1508791913,ACTIVE
08bcdc13a9bd780204fcf899a0e30a3f,24504.00,4.3892369838,FINALLED
3b6561db6dbfd29e4969931f9631b401,2075.00,3.317018101,FINALLED
e53b6ad5f879f475661411b184ac7680,3621.90,3.5589364554,ACTIVE
bd1098ac1b231b0bc8c9722db6986ac3,61864.00,4.7914379972,ACTIVE
bbcf3253ca86073d0db6c1733c2a5d1d,11735.00,4.0694830939,ACTIVE
3c6a5d617e9c38b37956c53a084c670f,15678.00,4.1952906601,FINALLED
d627f41acd3e67beeacbc15ec0466232,25799.00,4.4116028725,ACTIVE
a38dced948f2d7d04d6f3a14e802a921,31884.00,4.5035728005,FINALLED
a38dced948f2d7d04d6f3a14e802a921,612.00,2.7867514221,FINALLED
f57f504b0f4f121bc5b2998d79424d5f,103688.0,5.0157284976,FINALLED
cdc738c2234771fbbca8e8d6268f1265,10020.00,4.0008677215,FINALLED
4f26f5435ac1767d1933caaa5ffa617f,32570.80,4.5128284258,FINALLED
eaf2ccea698f6a1c6b25b76f9daccbed,20471.00,4.3111390583,ACTIVE
f5f3d52b79fdf5f54b324bb053642e79,5168.00,3.713322505,ACTIVE
f5f3d52b79fdf5f54b324bb053642e79,12085.00,4.0822466547,ACTIVE
f5f3d52b79fdf5f54b324bb053642e79,15424.00,4.1881970166,ACTIVE
1d157af23bac29a296711e6671e830cd,11679.60,4.0674279694,ACTIVE
93434b519deaa8a6a4fadba6ea96804e,377939.4,5.5774221693,ACTIVE
9021ff8f906c02e3c62e7abaf06ba326,14929.00,4.174030718,FINALLED
f83294005d36d29c4bde7ddf76f77330,27144.00,4.4336738466,ACTIVE
c880a83a929de17ba727efff99eea09a,207960.0,5.3179798088,ACTIVE
d6449a158bb8fe33f95fbf6781340487,3329.00,3.5223137952,FINALLED
52fdcf3cda99a320769fa6a210beedd4,30413.00,4.4830592619,FINALLED
d7c34734b76f0413abc6db400b845603,15360.00,4.1863912157,ACTIVE
775a9b7a1722927fc8b72bfe77550b61,97929.90,4.990915311,ACTIVE
b2e46701e80dc73aea3a42bf61d9bca0,54787.00,4.7386775202,ACTIVE
e6c3176ac67adb53742915e0762b895f,34569.00,4.5386868166,ACTIVE
15d662f0e6cdeb68a55d3bfce96558fa,61880.00,4.791550305,ACTIVE
8dde791325569f81d1ceec8959775eaf,884000.0,5.946452265,ACTIVE
8dde791325569f81d1ceec8959775eaf,8259.00,3.9169274661,ACTIVE
c5a0189b80d893753c77266a4e3f8074,18547.00,4.268273672,ACTIVE
39c10160123be7576769e6368666bf96,44248.00,4.6458936455,FINALLED
c49f34579c791d0cf96098aec886129b,16136.00,4.2077958852,ACTIVE
2a9f77e44b924304778eb4c6494fb7f6,5582.00,3.7467898322,ACTIVE
e23dd5357f98638cd8e7cf075d03bd51,22029.00,4.3429947829,ACTIVE
36d27646e09e9d2f369cb5975a6d1053,5935.00,3.7734207233,FINALLED
98bb124c86041670332ca155d2648dd3,35563.00,4.5509983898,ACTIVE
7d0e153cc11a31d0c41096a17ec7c450,51925.00,4.7153765052,ACTIVE
7d0e153cc11a31d0c41096a17ec7c450,37127.00,4.569689858,ACTIVE
7d0e153cc11a31d0c41096a17ec7c450,64022.00,4.8063292371,ACTIVE
7d0e153cc11a31d0c41096a17ec7c450,52002.00,4.7160200469,ACTIVE
7d0e153cc11a31d0c41096a17ec7c450,28244.00,4.4509262028,ACTIVE
410965e3e09cf3a6a2394d13b7074367,116100.0,5.0648322197,FINALLED
3c7cffcf715be465affa0996f7bd743b,73080.00,4.8637985387,FINALLED
d6661a8c38ed4e28b4b50201ff96053a,64880.00,4.8121108412,FINALLED
ca443cd90988fbda88ff8d48dc2aa9ef,26130.00,4.4171394097,FINALLED
8ae2adb04facf600f772d3ccbd49ab0d,19360.00,4.286905353,FINALLED
8ae2adb04facf600f772d3ccbd49ab0d,20141.00,4.3040810295,FINALLED
27d7b5b1b725defd65b4fa2f5d03ef8c,40728.00,4.609893084,FINALLED
7762e5ba954828099251a631e0f2e88c,39912.00,4.6011034909,FINALLED
7762e5ba954828099251a631e0f2e88c,21702.00,4.3364997591,FINALLED
7762e5ba954828099251a631e0f2e88c,1896.00,3.277838333,FINALLED
1ef1f93c4936feb526e1af14d0ddf9a5,9466.00,3.9761665001,ACTIVE
5cd81af79b314667e8b49446a2319038,109280.0,5.0385406863,ACTIVE
245fb5e86d3d392ba64042a8808fe0eb,19999.00,4.3010082804,ACTIVE
656ea1e771c4e8158dca9e0ca5af2328,18649.00,4.270655549,ACTIVE
656ea1e771c4e8158dca9e0ca5af2328,12837.00,4.1084635412,FINALLED
d8536dfb4b7ddf86f066ed2c0295eca0,19078.00,4.2805328445,FINALLED
29b4a04b7b0de3ad2f42c1a6a914b9cf,8983.00,3.9534213997,ACTIVE
c611a67b6a09237a803dee1b18d65f2b,18942.10,4.277428125,ACTIVE
240fe2d4cc826763898776490402f63f,46692.80,4.6692499178,ACTIVE
e5360c6e1d4f5f9dc0c740ff9580831f,2698.00,3.4310419453,ACTIVE
7d7689f5fac4937a28fef47a9ab001fe,10255.00,4.0109356647,FINALLED
2a70a6521cd30d1c333aeb51f7494673,10312.00,4.0133429043,ACTIVE
a72a7b2d68f208eff4dec1c1565aa408,16755.70,4.224162576,FINALLED
ab9a07384368531ac520a80cd7f5a555,34699.00,4.5403169589,ACTIVE
f9dc5304471aa1f93f65a5b071c4e04d,17194.00,4.2353769224,ACTIVE
9d93366878e4775b571f51c160f4c9d4,69460.00,4.841734779,FINALLED
460a6486f102e2fb1d8c334646c2f7b6,3118.00,3.4938761109,ACTIVE
460a6486f102e2fb1d8c334646c2f7b6,4784.00,3.679791171,ACTIVE
6055770ce67de0ee6196b7405bf28a5f,17748.00,4.24914942,ACTIVE
91b960f63ea2fe0bd4d0668848531eba,2651.00,3.4234097277,ACTIVE
91b960f63ea2fe0bd4d0668848531eba,196501.0,5.2933647649,ACTIVE
91b960f63ea2fe0bd4d0668848531eba,76290.00,4.8824676149,ACTIVE
8896c446e31039dd2a48e0ea3229f03e,20870.00,4.3195224491,ACTIVE
a72a7b2d68f208eff4dec1c1565aa408,23448.00,4.3701058054,FINALLED
b48a993920344074db7a3e04e4f5d256,26786.00,4.4279078645,ACTIVE
4eb86254818ec1f7c0e0c402d498f797,61559.00,4.7892915563,ACTIVE
c043334dc9bd9e115b7dd75241543fc5,9472.00,3.9764416894,FINALLED
a72a7b2d68f208eff4dec1c1565aa408,2854.20,3.4554844018,FINALLED
4bb81f3325a677341994cab98571923d,6132.00,3.7876021462,FINALLED
4ff6d176b1b633102893125bbfb2632b,96420.00,4.9841671271,ACTIVE
318497fb400f62f7b6e2a38a11f765a6,49964.00,4.6986571997,FINALLED
fb55d6edf193ab2702dbd07410903a22,447000.0,5.6503075231,FINALLED
b603d964e65cfbe833d1732506e5dbfd,15677.00,4.1952629583,FINALLED
a760bb6462eea336c8d67a8ae7778995,754.00,2.8773713459,FINALLED
8cfcfb4ac71d42f88f47a5fa11406fe0,48160.00,4.6826864782,FINALLED
8cfcfb4ac71d42f88f47a5fa11406fe0,1240.00,3.0934216852,FINALLED
f8b5dfccb2790a6466e146aab2904deb,25312.00,4.4033264618,ACTIVE
e7ebc06c4f7e0d768d4084987fd35c1f,30300.00,4.4814426285,FINALLED
2d680d3d0f927a4d1e3674b9f01656d2,8.00,0.903089987,FINALLED
b976ba1e30a365dc1ae6898fe4be51e0,138085.0,5.1401465043,ACTIVE
1b38ad7652d3fd449220ad513d1db630,38094.00,4.5808565775,FINALLED
12e8a8cc29bd1b968d3d79627c3ee79d,12664.00,4.1025709019,FINALLED
c5d9b7178b611d5cb9a8ceef87c32fc6,30300.00,4.4814426285,FINALLED
75bf4cae1d5bd4f8d8551bdc2057c37c,4760.00,3.6776069527,FINALLED
08bbea421c954ba6c1d601503d027839,53200.00,4.7259116323,FINALLED
f5e49359f8c02ef5028778208248d969,2360.00,3.372912003,FINALLED
f5e49359f8c02ef5028778208248d969,16008.00,4.2043370756,FINALLED
a72a7b2d68f208eff4dec1c1565aa408,18474.00,4.2665609393,FINALLED
6b5180c4a9bc22b0663dd46b9620f9c7,5021.00,3.7007902214,FINALLED
b6b02383030336e7fef0db9fbcfbaefc,17570.00,4.2447717615,FINALLED
91fcb1bb0c6a23f12f3cfe5a1da336b2,24560.00,4.3902283625,FINALLED
12d76ee0e0968ec2d0f2d46a746a226a,49801.00,4.6972380634,FINALLED
091e9de42cf09ee5901b45e5e344c595,15566.00,4.1921770261,FINALLED
bed2d480513c689ba2680c799970b1a7,115120.0,5.0611507809,FINALLED
4f7a89277986025bd6f1d893af9486d2,23083.00,4.3632922516,FINALLED
cf94ac4ede3903b92e1261effba93f0e,3967.00,3.5984622005,FINALLED
a5ad2e6804fb43b77cbc1fc230f6b4f1,5132.00,3.7102866477,FINALLED
3b7a7aefb1acc012474c6884cab446f0,19402.00,4.2878465002,FINALLED
f2066c5123c1d292d0238b6cb0e199ec,1327.00,3.1228709229,FINALLED
e6ebb62d89f0e7408da717696934dd13,42800.00,4.631443769,FINALLED
04a2e92868bbe7f8d99139dcbbd06b5b,9343.00,3.9704863488,FINALLED
37f87cee423add44f0cc624ffda84763,30300.00,4.4814426285,FINALLED
ebd83d16e47bc3c7f394dd41f12575a5,100.00,2,FINALLED
1f43396e47c57d2e764ec1021edbf486,4266.00,3.6300208511,FINALLED
1f43396e47c57d2e764ec1021edbf486,9421.00,3.9740970038,FINALLED
ea740adffc0ff293314b83180e50e0c1,198520.0,5.2978042665,FINALLED
548534d47b387767e8e45349a387a55c,30300.00,4.4814426285,FINALLED
650dd914ab22a6b246bae6dae50e0a99,17027.00,4.231138136,FINALLED
bf2f20bfb7c5ce789e054f1b59b87ef0,5573.00,3.7460890431,FINALLED
ccb9c90144beb975f8b97fec1b5d7af7,7877.00,3.8963608455,FINALLED
dca40f9c4215536be9672075147ed652,20319.00,4.3079023303,FINALLED
74373ab47bfc88fa39780173491c4df2,1973.00,3.2951270853,FINALLED
99ec66837b972007fea410317d45634a,6884.00,3.8378408617,FINALLED
99ec66837b972007fea410317d45634a,10575.00,4.024280376,FINALLED
3d78974ecd1fc078ec19b46b63609f20,20525.00,4.3122831658,FINALLED
c30a518fe319243b149b26fa5e5a587f,6440.00,3.8088858674,FINALLED
c30a518fe319243b149b26fa5e5a587f,5702.00,3.756027213,FINALLED
b77c4c54d29c633c7fb9f4d849c14866,4717.00,3.6736658762,FINALLED
21bac0412a77dbeb0f036f13445dff25,305367.0,5.4848221025,FINALLED
badf49a24726c73aaf3f62d381dfec3b,46320.00,4.6657685507,FINALLED
badf49a24726c73aaf3f62d381dfec3b,30300.00,4.4814426285,FINALLED
99ec66837b972007fea410317d45634a,13616.00,4.1340495427,FINALLED
99ec66837b972007fea410317d45634a,8729.00,3.9409644935,FINALLED
647cae6bdf65048e3e4ca7f3a2a084df,30300.00,4.4814426285,FINALLED
29bd909261924186726649f09e9f3d5f,54.00,1.7323937598,FINALLED
7886105bea80a6434542d5c3033bc542,10798.00,4.0333433231,FINALLED
711e986af8b67db6d90f72c76d187863,23439.00,4.369939079,FINALLED
d1d665a2fc052230737df455f8de6e85,29758.00,4.4736037394,FINALLED
4b1ec3a6740fc4f99b7b8bc940d50abc,1163.00,3.0655797147,FINALLED
e605859fba0bd130035551470fb83fee,7137.00,3.8535156968,FINALLED
a72a7b2d68f208eff4dec1c1565aa408,25084.00,4.3993967921,FINALLED
b77c4c54d29c633c7fb9f4d849c14866,245600.0,5.3902283625,FINALLED
bb0931c5660f877b4ae91e7a21461333,17864.00,4.2519787101,FINALLED
f3c5d4ca7f919e32c140b3a0b40d0ca2,8062.00,3.9064427938,FINALLED
df544d60ccf2d671b407d6bf1167e357,6116.00,3.7864674767,FINALLED
c6ee5a18785011bc43fb21823eb2e8ba,5806.00,3.7638770315,FINALLED
8d89e6d8a6d9e96ab34208e436bc8bff,10966.00,4.0400482415,FINALLED
c44e0316e0c5dec9ce51fb9fa02805a5,24045.00,4.3810247814,FINALLED
41866e9a87f9c94dd0fb7e6d688c9e9f,12157.00,4.0848264167,FINALLED
7b435bc8cc27dc6281112fcc1f5faab6,242.00,2.383815366,FINALLED
a72a7b2d68f208eff4dec1c1565aa408,30300.00,4.4814426285,FINALLED
2622c3bd1996352c5b241272f206a0f7,30300.00,4.4814426285,FINALLED
afa8a8a4097c7c438b83770d8f88fdf4,2914.00,3.4644895474,FINALLED
b9121e188be2b656d016df8a1a91da7b,2991.00,3.475816413,FINALLED
9cf9b29cd227a87172ad9304a15ab608,1246.00,3.0955180423,FINALLED
6477be5c89c511a2aaf71df6e17cf659,10498.00,4.0211065684,FINALLED
a72a7b2d68f208eff4dec1c1565aa408,124800.0,5.0962145853,FINALLED
adcd5716b62f987650660e63319ddf28,17585.00,4.2451423727,FINALLED
5228fee92a8865849538d7a9d44cf3eb,25591.00,4.4080872568,FINALLED
5228fee92a8865849538d7a9d44cf3eb,30300.00,4.4814426285,FINALLED
d066d106be6cc5921044b173ca3ddc9b,30300.00,4.4814426285,FINALLED
981881d65daf75eb8162714bf5f6d7f3,30300.00,4.4814426285,ACTIVE
fd91cbb7b6307abf87b676c966f99f04,7605.00,3.8810992184,FINALLED
e0fafc03c2223a09246d7299ff066d87,34356.00,4.5360025941,FINALLED
a72a7b2d68f208eff4dec1c1565aa408,2479.00,3.3942765268,FINALLED
cb3b4f555c508ae0989b57750f71f2c1,3935.00,3.5949447367,FINALLED
0e9bcb542f6e7f4f37496808d5710cd9,1240.00,3.0934216852,FINALLED
e7ebc06c4f7e0d768d4084987fd35c1f,6196.00,3.7921114091,FINALLED
f5e49359f8c02ef5028778208248d969,7435.00,3.8712809729,FINALLED
6f6e5df46067d7b549b5ed8c3ea0361f,13126.00,4.1181323999,FINALLED
1ad05c9d2c0df4bd2543ea7b6affc2bf,959.00,2.9818186072,FINALLED
22924373c33a5f23ccc34de2acf113d0,1581.00,3.1989318699,FINALLED
c4e91483932579f8ae48ba04b934a574,3662.00,3.56371834,FINALLED
bc0e436ec5948bcfa0734e70dda0c4fb,71920.00,4.8568496787,FINALLED
8e40558c3e440b78d6b6b8b3ab2f2885,19918.00,4.299245728,FINALLED
46198a54dc86d446351a455fa5100e7f,35510.00,4.5503506723,FINALLED
6ac1e05d330d37ea4ec438bbd7be1603,4989.00,3.6980135039,FINALLED
b54ea01f4576eee59b6fb5ab46c13019,7295.00,3.8630252962,FINALLED
044a32616b62dcdd833538a1a91402a7,30300.00,4.4814426285,FINALLED
8f1fd648d8756eb5681f0901f7175302,9000.00,3.9542425094,FINALLED
cf4f6a9943666a3acb6d09ad71dc095b,29040.00,4.462996612,FINALLED
d3fe9c9c0926937c5e319250250c4e8f,55772.00,4.7464162187,FINALLED
0928bcefb478e4854f547d04b6fd3bf2,54320.00,4.7349597613,FINALLED
49aabfc6a23b7c8608621e9a8725d8d4,30300.00,4.4814426285,FINALLED
30a074b932dae0363272814b58058135,7138.00,3.8535765436,FINALLED
ff80aad0771983bbdae1514c50d474ab,5929.00,3.7729814503,FINALLED
4f7abb1007fbcaf3b58b5b107d3bd364,5715.00,3.7570162347,FINALLED
7b17fcb493f00357d3b6b333909d800c,10692.00,4.0290589501,FINALLED
6eb9e6e5e4eb3e0afa9ef285d4099743,17114.00,4.2333515277,FINALLED
17ce8e9c165674e9e84454fc7d5c1806,8653.00,3.9371667037,FINALLED
17ce8e9c165674e9e84454fc7d5c1806,3452.00,3.538070787,FINALLED
80c3e1b6a367e9d884cf9d5b3fdb09d1,30300.00,4.4814426285,FINALLED
0c293218bdbf12dd10e149270ef43c7b,9317.00,3.9692760955,FINALLED
33b749b86cd58002b9ecf2ea6a4cb109,8083.00,3.9075725788,FINALLED
39bd5a6fb8fb264c7edaa8d4b4713e05,1799.00,3.2550311633,FINALLED
1988a1361492e9bc82db5fac6be4a304,30300.00,4.4814426285,FINALLED
78663ee9d24bde410ee3522a57d3bf6f,179320.0,5.2536287302,FINALLED
c9f03d316a020b31294f9f0cd1056913,6155.00,3.7892280573,FINALLED
84c25ae2de1266e7f1aa4d35764c3bd5,9359.00,3.9712294473,FINALLED
b77c4c54d29c633c7fb9f4d849c14866,910.00,2.9590413923,FINALLED
70df9b44702dfb711dc05f0dc0edb566,30300.00,4.4814426285,FINALLED
daea09c3133348a50b7b86b955d9ffdf,30300.00,4.4814426285,FINALLED
4fa5d3d04abaaa4b6aa9a188d6a5fac9,30300.00,4.4814426285,FINALLED
b77c4c54d29c633c7fb9f4d849c14866,1511.00,3.1792644643,FINALLED
d657f78e36acd2b70fe1b6ffa0b41954,58993.00,4.7708004821,FINALLED
ddcac886d90fa476085875c5025ac89f,12512.00,4.0973267357,FINALLED
e655717c4a4d6c538750d4528a092918,23693.00,4.3746200544,ACTIVE
f6f2865e47ba631e11871df875cbdf2d,5586.00,3.7471009314,ACTIVE
36272ef65c03ca943ed7d444fcb9da3b,62600.00,4.7965743332,FINALLED
202eddd86cfb5d2571ffaa08d4bc91b6,13516.00,4.1308481831,FINALLED
d0b9e01a9d61f2f960a2c886eb28a155,37763.00,4.5770664886,FINALLED
99ec66837b972007fea410317d45634a,6323.00,3.8009231818,FINALLED
b77c4c54d29c633c7fb9f4d849c14866,8265.00,3.9172428579,FINALLED
d981a89b700aa5dc7caa782b73a7d24c,1593.00,3.2022157758,FINALLED
b77c4c54d29c633c7fb9f4d849c14866,1557.00,3.1922886126,FINALLED
3c9f17da8a3aa007874e4c6511ddf840,315816.1,5.4994342662,FINALLED
